"FPR","TPR"
0.873910517141197,0.997324772605671
0.873716831299632,0.997324772605671
0.873523145458067,0.997324772605671
0.873329459616502,0.997324772605671
0.873135773774937,0.997324772605671
0.872942087933372,0.997324772605671
0.872748402091807,0.997324772605671
0.872554716250242,0.997324772605671
0.872361030408677,0.997324772605671
0.872167344567112,0.997324772605671
0.871973658725547,0.997324772605671
0.871779972883982,0.997324772605671
0.871586287042417,0.997324772605671
0.871392601200852,0.997324772605671
0.871198915359287,0.997324772605671
0.871005229517722,0.997324772605671
0.870811543676157,0.997324772605671
0.870617857834592,0.997324772605671
0.870424171993027,0.997324772605671
0.870230486151462,0.997324772605671
0.870036800309897,0.997324772605671
0.869843114468332,0.997324772605671
0.869649428626767,0.997324772605671
0.869455742785202,0.997324772605671
0.869262056943637,0.997324772605671
0.869068371102072,0.997324772605671
0.868874685260507,0.997324772605671
0.868680999418943,0.997324772605671
0.868487313577378,0.997324772605671
0.868293627735813,0.997324772605671
0.868099941894248,0.997324772605671
0.867906256052683,0.997324772605671
0.867712570211118,0.997324772605671
0.867518884369553,0.997324772605671
0.867325198527988,0.997324772605671
0.867131512686423,0.997324772605671
0.866937826844858,0.997324772605671
0.866744141003293,0.997324772605671
0.866550455161728,0.997324772605671
0.866356769320163,0.997324772605671
0.866163083478598,0.997324772605671
0.865969397637033,0.997324772605671
0.865775711795468,0.997324772605671
0.865582025953903,0.997324772605671
0.865388340112338,0.997324772605671
0.865194654270773,0.997324772605671
0.865000968429208,0.997324772605671
0.864807282587643,0.997324772605671
0.864613596746078,0.997324772605671
0.864419910904513,0.997324772605671
0.864226225062948,0.997324772605671
0.864032539221383,0.997324772605671
0.863838853379818,0.997324772605671
0.863645167538253,0.997324772605671
0.863451481696688,0.997324772605671
0.863257795855123,0.997324772605671
0.863064110013558,0.997324772605671
0.862870424171993,0.997324772605671
0.862676738330428,0.997324772605671
0.862483052488863,0.997324772605671
0.862289366647298,0.997324772605671
0.862095680805733,0.997324772605671
0.861901994964168,0.997324772605671
0.861708309122603,0.997324772605671
0.861514623281038,0.997324772605671
0.861320937439473,0.997324772605671
0.861127251597908,0.997324772605671
0.860933565756343,0.997324772605671
0.860739879914778,0.997324772605671
0.860546194073213,0.997324772605671
0.860352508231648,0.997324772605671
0.860158822390083,0.997324772605671
0.859965136548518,0.997324772605671
0.859771450706953,0.997324772605671
0.859577764865388,0.997324772605671
0.859384079023823,0.997324772605671
0.859190393182258,0.997324772605671
0.858996707340693,0.997324772605671
0.858803021499128,0.997324772605671
0.858609335657563,0.997324772605671
0.858415649815998,0.997324772605671
0.858221963974434,0.997324772605671
0.858028278132869,0.997324772605671
0.857834592291304,0.997324772605671
0.857640906449739,0.997324772605671
0.857447220608174,0.997324772605671
0.857253534766609,0.997324772605671
0.857059848925044,0.997324772605671
0.856866163083479,0.997324772605671
0.856672477241914,0.997324772605671
0.856478791400349,0.997324772605671
0.856285105558784,0.997324772605671
0.856091419717219,0.997324772605671
0.855897733875654,0.997324772605671
0.855704048034089,0.997324772605671
0.855510362192524,0.997324772605671
0.855316676350959,0.997324772605671
0.855122990509394,0.997324772605671
0.854929304667829,0.997324772605671
0.854735618826264,0.997324772605671
0.854541932984699,0.997324772605671
0.854348247143134,0.997324772605671
0.854154561301569,0.997324772605671
0.853960875460004,0.997324772605671
0.853767189618439,0.997324772605671
0.853573503776874,0.997324772605671
0.853379817935309,0.997324772605671
0.853186132093744,0.997324772605671
0.852992446252179,0.997324772605671
0.852798760410614,0.997324772605671
0.852605074569049,0.997324772605671
0.852411388727484,0.997324772605671
0.852217702885919,0.997324772605671
0.852024017044354,0.997324772605671
0.851830331202789,0.997324772605671
0.851636645361224,0.997324772605671
0.851442959519659,0.997324772605671
0.851442959519659,0.996789727126806
0.851249273678094,0.996789727126806
0.851055587836529,0.996789727126806
0.851055587836529,0.99625468164794
0.850861901994964,0.99625468164794
0.850668216153399,0.99625468164794
0.850474530311834,0.99625468164794
0.850280844470269,0.99625468164794
0.850087158628704,0.99625468164794
0.849893472787139,0.99625468164794
0.849699786945574,0.99625468164794
0.849506101104009,0.99625468164794
0.849312415262444,0.99625468164794
0.849118729420879,0.99625468164794
0.848925043579314,0.99625468164794
0.848731357737749,0.99625468164794
0.848537671896184,0.99625468164794
0.848343986054619,0.99625468164794
0.848150300213054,0.99625468164794
0.847956614371489,0.99625468164794
